"Symbol","Company Name","ADTValue","AggregateScore","Sortino","Beta","BullishVolume","PriceUp","TDI","TII","MFI"
"TITLE.BK","RHOM BHO PROPERTY PCL","361440","54.516","95.2422","-4.4","29.666","38.87588","91.74497","87.12956","51.61042",""
"TK.BK","Thitikorn PCL","307508","33.998","36.1074","20","29.286","31.1054","44.394975","44.37797","65.90116",""
"TKC.BK","TURNKEY COMMUNICATION SERVICES PCL","4006520","45.481","60.167","16.5","41.161","40.78341","51.792715","98.12766","58.03998",""
"TKN.BK","Taokaenoi Food & Marketing PCL","79233994","62.455","65.2029","45.4","50.687","40.51522","91.7315","100","51.91959",""
"TKS.BK","T.K.S. TECHNOLOGIES PCL","1579554","25.934","46.5362","1.1","41.088","36.59794","45.516405","0.18539","47.06016",""
"TKT.BK","T.Krungthai Industries PCL","290554","40.258","56.3517","24.55","61.574","37.82383","44.50659","17.60986","72.90734",""
"TLHPF.BK","THAILAND HOSPITALITY PROPERTY FUND","169306","30.937","32.4195","13.9","51.852","29.35561","24.9665","6.07626","32.88986",""
"TLI.BK","TLI_THAI LIFE INSURANCE","203634857","66.009","55.9011","45.05","54.438","38.86256","100","100","67.80981",""
"TM.BK","Techno Medical PCL","401375","22.821","39.9874","4.1","30.027","33.41121","50","0","52.22185",""
"TMC.BK","T.M.C. INDUSTRIAL PCL","2774261","57.854","60.9745","20.55","70.102","33.89423","75.696195","96.37475","71.69264",""
"TMD.BK","Thai Metal Drum Manufacturing PCL","40574","32.145","64.1687","-5.65","46.105","31.29973","52.60621","61.04169","22.83669",""
"TMI.BK","Teera-Mongkol Industry PCL","46649375","43.092","57.0648","29.75","59.036","41.60584","24.81767","19.38579","44.43397",""
"TMILL.BK","T S Flour Mill PCL","175357","33.222","53.6354","0.75","57.785","30.97561","26.15417","0","41.71412",""
"TMT.BK","TMT STEEL PCL","995180","36.127","30.2","-8.85","91.077","26.53061","50","41.33819","72.593",""
"TMW.BK","Thai Mitsuwa PCL","726470","57.064","83.3739","23.6","72.22","38.04627","61.927245","100","58.35592",""
"TNDT.BK","Thai Nondestructive Testing PCL","365792","47.811","64.9897","6.15","52.802","28.60825","50.79403","100","80.53628",""
"TNH.BK","Thai Nakarin Hospital PCL","1101473","55.918","62.545","-2.95","46.72","28.73239","100","100","56.3804",""
"TNITY.BK","Trinity Watthana PCL","832897","38.65","54.2893","12.95","69.564","33.07692","30.950425","5.42662","57.14739",""
"TNL.BK","Thanulux PCL","240133","50.126","70.3018","-8","83.579","30.81395","63.38631","99.66865","47.74408",""
"TNP.BK","Thanapiriya PCL","4314142","45.726","58.7004","32.2","49.926","37.70492","60.70712","67.42482","52.71464",""
"TNPC.BK","Thai Nam Plastic PCL","267995","55.247","49.9278","37.75","58.422","35.44304","70.49971","93.72579","70.46057",""
"TNPF.BK","TRINITY FLPF","38386","45.933","66.1521","-20.8","33.894","39.72603","80.921905","91.69466","49.02308",""
"TNR.BK","Thai Nippon Rubber Industry PCL","563830","28.629","57.2046","8.45","34.429","35.84906","40.46942","0","45.41058",""
"TOA.BK","TOA PAINT (THAILAND) PCL","22110050","36.483","42.8286","18.15","63.873","38.67925","50","39.78299","52.06659",""
"TOG.BK","Thai Optical Group PCL","554610","36.899","71.1577","1.05","51.763","38.36317","50","47.79065","48.17051",""
"TOP.BK","Thai Oil PCL","376962823","44.363","57.1539","29.1","38.148","43.29897","0","0","42.83688",""
"TPA.BK","Thai Poly Acrylic PCL","6539","59.539","57.7976","73.3","50.183","36.19048","79.25815","92.35213","48.43434",""
"TPAC.BK","Thai Plaspac PCL","755169","34.969","61.7865","-8.35","52.448","38.97436","18.656635","0","37.23865",""
"TPBI.BK","TPBI PCL","967776","44.825","66.4452","6.95","40.351","35.14151","50","100","64.88626",""
"TPCH.BK","TPC Power Holding PCL","2506518","38.364","59.6081","10.6","52.644","37.00234","18.399495","2.48581","43.00827",""
"TPCS.BK","TPCS PCL","4247","35.622","49.0519","-12.8","46.638","32.37705","1.66152","0.96563","36.44782",""
"TPIPL.BK","Tpi Polene PCL","6146968","25.502","38.1941","19.55","36.525","34.53608","49.6987","2.93765","46.16633",""
"TPIPP.BK","TPI Polene Power PCL","8109378","40.489","57.16","16.7","33.159","32.70588","50","99.08243","44.6183",""
"TPLAS.BK","THAI PLASTIC INDUSTRIAL (1994) PCL","476548","58.796","49.0556","26.85","77.639","35.51402","71.065625","96.97677","83.40838",""
"TPOLY.BK","Thai Polycons PCL","3941762","50.664","61.0968","31.55","76.836","33.41463","11.871365","3.78541","71.70803",""
"TPP.BK","Thai Packaging & Printing PCL","15506","39.212","55.6815","-1.8","45.61","35.66879","36.25141","49.50999","62.31339",""
"TPRIME.BK","THAILAND PRIME PROPERTY FL-REIT","208774","59.825","57.4834","27.7","57.676","27.9703","93.61384","100","60.72107",""
"TPS.BK","THE PRACTICAL SOLUTION PCL","4360053","43.914","66.5281","9","60.039","38.24885","54.829875","71.37252","52.54897",""
"TQM.BK","TQM CORPORATION PCL","32666679","39.437","53.6217","19.15","39.18","36.65893","64.37237","47.89234","50.80822",""
"TQR.BK","TQR PCL","258621","42.702","41.262","17.8","60.526","33.87097","51.24008","93.62495","49.34935",""
"TR.BK","Thai Rayon PCL","326969","32.627","48.2148","0.2","78.033","24.15902","46.00602","32.04759","37.75003",""
"TRC.BK","Trc Construction PCL","2381633","-446.057","66.1093","-3443.15","75.023","28.93401","50","92.81769","57.86383",""
"TRITN.BK","Triton Holding PCL","2324425","39.348","70.4446","20.3","59.926","19.70075","39.227755","26.27008","57.2489",""
"TRT.BK","Tirathai PCL","1110716","36.694","80.1407","-6.35","78.528","37.1134","40.99365","2.57969","46.83655",""
"TRU.BK","Thai Rung Union Car PCL","199367","39.894","43.7061","-3.75","40.891","32.99233","50","100","65.4207",""
"TRUBB.BK","THAI RUBBER LATEX GROUP PCL","4092993","46.577","55.3501","34.55","76.613","37.53213","50","54.29744","67.69298",""
"TRUE.BK","TRUE CORPORATION PCL","524733811","62.452","99.8","39.55","53.162","41.31579","68.12807","100","67.08055",""
"TRV.BK","T.R.V. RUBBER PRODUCTS PCL","6510","48.093","57.7269","-20.95","54.552","35.45232","86.32054","98.18093","39.04576",""
"TSC.BK","Thai Steel Cable PCL","153890","32.6","64.4748","-7.3","33.88","33.50515","50","73.55076","30.08785",""
"TSE.BK","Thai Solar Energy PCL","4065552","47.471","45.563","46.3","46.008","35.81731","59.730055","75.0828","64.06273",""
"TSI.BK","THE THAI SETAKIJ INSURANCE PCL","42844","55.134","49.9773","36.65","59.13","16.32124","81.01852","99.02628","62.79286",""
"TSTH.BK","TATA STEEL (THAILAND) PCL","2516017","55.952","48.0399","4.2","60.692","30.07712","88.99061","100","70.67028",""
"TTA.BK","Thoresen Thai Agencies PCL","34656588","37.854","57.9008","47.15","51.986","40.3599","48.298615","13.77233","50.40538",""
"TTB.BK","TMBTHANACHART BANK PCL","431269557","40.644","80.6102","-6.4","59.016","38.0102","49.90628","56.23881","56.84572",""
"TTCL.BK","TTCL PCL","3588728","24.67","37.5969","30.55","40.892","35.71429","50","0","27.93787",""
"TTI.BK","Thai Textile Industry PCL","7609","53.239","65.9894","13.85","40.173","40.30612","77.535355","95.17554","62.10526",""
"TTLPF.BK","TALAAD THAI LEASEHOLD PROPERTY FUND","487376","21.291","30.9636","4.4","44.43","24.88479","42.83426","0","30.02652",""
"TTT.BK","TORAY TEXTILES (THAILAND) PCL","98488","45.739","69.0344","12.9","46.827","40","50","88.62694","62.78515",""
"TTW.BK","TTW PCL","14832837","42.286","64.7277","6.3","52.96","36.62338","50","78.95298","56.43542",""
"TU-PF.BK","T.U. DOME RESIDENTIAL COMPLEX LEASEHOLD PROPERTY FUND","1093","51.377","68.9278","42.75","69.167","37.09091","50","100","41.70119",""
"TU.BK","Thai Union Group PCL","167717954","32.196","59.1745","-6.25","44.611","37.92208","35.20193","17.2201","43.09525",""
"TVO.BK","Thai Vegetable Oil PCL","13640277","51.63","54.74","15","47.816","34.53608","71.59851","100","66.12069",""
"TVT.BK","TV Thunder PCL","1723014","43.089","66.4238","-13.55","54.054","32.06651","55.635045","79.49551","71.86611",""
"TWP.BK","Thai Wire Products PCL","35322","44.596","43.725","5.7","50.48","34.56464","70.733875","99.92352","36.30811",""
"TWPC.BK","Thai Wah PCL","713081","22.264","34.4279","0.75","32.765","31.57895","50","0","56.32719",""
"TWZ.BK","TWZ CORPORATION PCL","398326","62.615","99.8","100","53.212","12.86089","87.184115","74.0906","23.97487",""
"TYCN.BK","TYCOONS WORLDWIDE GROUP (THAILAND) PCL.","62657","33.337","51.5098","-10.95","83.855","31.79191","50","9.83723","67.31348",""
"UAC.BK","UAC Global PCL","221684","41.472","47.397","12.8","47.097","34.70874","50","94.19777","54.10348",""
"UBE.BK","UBON BIO ETHANOL PCL","4472694","33.461","41.1813","18.65","64.516","28.76712","46.73593","19.01963","55.56153",""
"UBIS.BK","Ubis (Asia) PCL","216127","58.984","47.1213","41.65","57.607","37.8866","83.661865","100","61.29771",""
"UEC.BK","Unimit Engineering PCL","460639","38.793","65.2216","28.8","76.111","34.02062","50","2.95157","64.44653",""
"UKEM.BK","Union Petrochemical PCL","869126","43.84","42.3546","27.15","61.529","33.24808","50","62.75353","79.84736",""
"UMI.BK","THE UNION MOSAIC INDUSTRY PCL","1118988","44.405","52.5313","14.35","80.988","33.07292","50","60.64778","69.24831",""
"UMS.BK","Unique Mining Services PCL","14383","57.461","61.2655","5.15","58.716","34.69945","79.108155","100","84.18307",""
"UNIQ.BK","Unique Engineering and Construction PCL","469971","51.927","51.1919","27.35","46.485","34.45596","77.4414","100","49.12678",""
"UOBKH.BK","Uob Kay Hian Securities (Thailand) PCL","44078","47.955","60.6416","12.05","85.429","33.15508","73.34641","61.19336","36.5253",""
"UPF.BK","Union Pioneer PCL","14438","49.771","45.7586","28.5","39.051","34.3465","76.04185","100","48.65436",""
"UPOIC.BK","United Palm Oil Industry PCL","92304","50.584","67.9925","8.05","47.546","32.63708","71.91127","92.13723","61.9027",""
"UREKA.BK","Eureka Design PCL","3006143","51.626","50.8877","71.7","66.732","30.26634","53.506545","74.55118","60.23292",""
"UTP.BK","United Paper PCL","1039396","32.857","40.429","9.05","26.276","28.34646","19.218925","16.96716","47.36947",""
"UV.BK","Univentures PCL","404468","42.41","40.069","9.7","64.586","33.15927","52.373465","94.46645","50.14322",""
"UVAN.BK","Univanich Palm Oil PCL","2441809","55.339","74.1399","6.35","49.573","38.48168","77.420985","100","63.98727",""
"VARO.BK","Varopakorn PCL","1011349","52.583","61.469","11.3","78.651","32.38342","55.037435","100","74.20185",""
"VCOM.BK","VINTCOM TECHNOLOGY PCL","1940354","41.068","35.2063","-7.8","70.431","33.02326","55.868975","78.42702","66.44955",""
"VGI.BK","VGI PCL","379703084","51.93","55.1553","68.5","52.972","37.43961","50","98.81422","50.62558",""
"VIBHA.BK","Vibhavadi Medical Center PCL","7312335","35.412","47.1796","-2.95","36.184","34.47368","0","0","32.99675",""
"VIH.BK","SRIVICHAIVEJVIVAT PCL","6271422","40.959","76.2428","-10.8","60.73","34.45783","33.844885","36.58667","57.1831",""
"VL.BK","V.L. ENTERPRISE PCL","1374654","28.772","52.4381","16.3","47.398","33.56322","43.044475","0","37.79226",""
"VNG.BK","Vanachai Group PCL","223665","30.813","33.989","2.8","45.906","29.97347","44.5219","38.54057","53.52436",""
"VPO.BK","Vichitbhan Palmoil PCL","4935741","65.052","63.7263","62.05","75.033","35.2381","75.109935","100","69.09957",""
"VRANDA.BK","VERANDA RESORT PCL","246208","36.517","43.9867","28.95","46.956","30.87558","50","72.73988","32.10942",""
"W.BK","WOW FACTOR PCL","6198434","48.856","57.0858","44.25","83.186","31.37255","52.820205","66.58397","53.87529",""
"WACOAL.BK","Thai Wacoal PCL","7151","28.064","61.486","-10.15","8.809","35.74661","36.102915","19.43231","53.32853",""
"WAVE.BK","Wave Entertainment PCL","1591972","39.33","75.1549","-11.6","51.612","23.13433","59.49374","71.65025","46.36778",""
"WFX.BK","WORLD FLEX PCL","4218817","52.032","32.3894","-8.75","86.22","31.80778","68.42348","98.81653","86.89288",""
"WGE.BK","WELL GRADED ENGINEERING PCL","297079","37.704","50.7926","-14.4","24.887","36.51163","9.764645","5.97975","79.68737",""
"WHA.BK","WHA CORPORATION PCL","365578915","56.731","86.5056","-3.7","46.423","41.84915","83.103295","100","59.83458",""
"WHABT.BK","WHA BUSINESS COMPLEX FL-REIT","488654","33.667","44.062","-0.4","39.891","27.29469","28.2455","24.31984","56.99301",""
"WHART.BK","WHA PREMIUM GROWTH FL-REIT","11262256","41.947","59.7083","9.45","51.53","33.56974","50","75.6042","63.76877",""
"WHAUP.BK","WHA Utilities and Power PCL","42948717","66.741","80.284","26.5","54.67","40.18692","100","100","65.54575",""
"WICE.BK","WICE Logistics PCL","5564323","43.722","50.3859","53.4","44.993","40.66986","50","59.29047","57.3158",""
"WIIK.BK","WIIK PCL","678169","51.407","46.7734","17.35","80.555","35.0365","56.245925","99.54083","68.10166",""
"WIN.BK","Wyncoast Industrial Park PCL","314360","41.278","53.1039","13.9","62.596","34.72585","50","56.4233","68.20014",""
"WINMED.BK","WINNERGY MEDICAL PCL","128013","45.35","37.8837","-3.55","54.342","31.17783","72.43432","100","52.72456",""
"WINNER.BK","Winner Group Enterprise PCL","200422","51.881","56.2701","4.35","28.613","31.10048","94.76685","99.97808","53.31878",""
"WORK.BK","Workpoint Entertainment PCL","2908832","35.444","31.2533","0.85","30.514","31.66227","0","0","53.82791",""
"WP.BK","WP ENERGY PCL","87156","35.599","54.4501","6.95","40.858","34.19811","50","76.41839","36.31939",""
"WPH.BK","WATTANAPAT HOSPITAL TRANG PCL","16922182","53.195","99.8","5.45","69.22","38.88889","84.79411","43.90245","45.51737",""
"XO.BK","Exotic Food PCL","19988576","42.975","84.1205","23.2","53.131","40.14252","18.980485","0","38.19111",""
"XPG.BK","XSPRING CAPITAL PCL","22038160","47.931","63.7189","14.85","61.231","37.00787","50","98.05544","60.65591",""
"YGG.BK","YGGDRAZIL GROUP PCL","19349712","33.641","41.243","35.65","77.733","37.90698","45.660185","0","34.27346",""
"YUASA.BK","Yuasa Battery (Thailand) PCL","77264","39.765","57.0083","1.1","90.014","31.70732","37.69058","40.47206","33.43547",""
"ZEN.BK","ZEN CORPORATION GROUP PCL","300120","46.432","36.815","13.05","48.497","35.87963","74.10648","100","42.56933",""
"ZIGA.BK","ZIGA INNOVATION PCL","10739928","58.143","61.8044","27.75","63.956","38.28306","71.741155","100","71.728",""
